,Unnamed: 0,nconst,name,roles,Degree centrality,Eigenvector centrality,Closeness centrality,Betweenness centrality,CineMAC rank,community
0,16,nm0000247,John Woo,"director,writer,producer",0.0001472241554687,0.0001127273984058,0.0710149941356644,0.0044249470018386,0.0189249731728444,nm0000247
1,12,nm0007139,Hark Tsui,"director,producer,writer",0.0001793457893891,2.2322806094640003e-05,0.0669871616297487,0.0046297169207904,0.0179546367865057,nm0007139
2,146,nm0690638,Carlo Ponti,producer,6.424326784089e-05,0.0008914001455147,0.0675571324219972,0.0015454871622632,0.017514565749404,nm0690638
3,2321,nm1212988,Dean Georgaris,writer,4.015204240055001e-05,0.0001304989469343,0.0694480431069339,0.0001944953077733,0.0174532973510105,nm1212988
4,164,nm0151835,Terence Chang,producer,0.0001017185074147,4.330871638696e-05,0.068137437458508,0.0014312675997023,0.017428433070503,nm0151835
5,2344,nm0857623,Paul Theroux,writer,3.7475239573850005e-05,9.396413127318e-05,0.0671132269562928,0.0001923877075134,0.0168592635086633,nm0857623
6,2724,nm0285126,Lloyd Fonvielle,writer,4.282884522726e-05,0.0004911859373074,0.0664791980979312,0.000164162454065,0.0167943438336327,nm0285126
7,127,nm0950553,Ronny Yu,"director,producer",8.833449328122e-05,3.194174938588e-05,0.0653624516549913,0.0016733554012199,0.0167890208247195,nm0950553
8,4564,nm1447370,Don Granger,producer,4.282884522726e-05,0.0001078350189813,0.0667412094970737,8.228097485524001e-05,0.0167435385840344,nm1447370
9,1628,nm0140643,Jean-Claude Carrière,writer,7.495047914770001e-05,0.000130976071116,0.0663874295991291,0.0002743404300431,0.016716924144859,nm0140643
10,1423,nm0108273,Mike Werb,writer,6.692007066759e-05,5.4064735824340006e-05,0.066205171369461,0.0003093564174663,0.0166588781483548,nm0108273
11,63,nm0159494,Raymond Chow,producer,0.0001472241554687,1.0564889384763887e-05,0.0637605400122729,0.00255012618056,0.0166171138094216,nm0159494
12,2305,nm0001392,Peter Jackson,"director,producer",6.156646501418001e-05,0.0001401256954289,0.0659644007618331,0.0001962205577774,0.0165905783700134,nm0001392
13,1035,nm0604555,Chris Morgan,writer,6.692007066759e-05,3.09842877769e-05,0.0658142917468211,0.0003960699009509,0.0165770665015541,nm0604555
14,95,nm0477035,Corey Yuen,"director,producer,writer",0.0001124257187215,1.3182307109967575e-05,0.0641752577319587,0.0019551048996279,0.0165639926643545,nm0477035
15,1690,nm0346096,Tonino Guerra,writer,6.959687349429e-05,0.0001868923047821,0.0649879540400296,0.0002660320099445,0.0163776188070626,nm0346096
16,114,nm0950759,Woo-Ping Yuen,director,9.368809893463e-05,8.302518384701017e-06,0.0635683857518353,0.0017782682139893,0.016362161145786,nm0950759
17,1689,nm0349406,Sebastian Gutierrez,"director,writer",5.353605653407e-05,3.568543023514e-05,0.0650809239168258,0.0002663359128074,0.0163591203291006,nm0349406
18,89,nm0611344,Domonic Muir,writer,6.156646501418001e-05,7.560969501562642e-06,0.0630252289627593,0.0020558846493717,0.0162875602616617,nm0611344
19,467,nm0159039,Felix Chong,"writer,director",5.353605653407e-05,2.040183326278e-05,0.0641943480416459,0.0007060020571702,0.0162435719971532,nm0159039
20,2128,nm0538320,Alan Mak,"director,writer",3.2121633920440005e-05,1.9646143221838867e-05,0.0634801629205008,0.0002145758660866,0.0159366266409324,nm0538320
21,2417,nm0254786,David R. Ellis,director,6.156646501418001e-05,1.8097059988753287e-05,0.0634117673651138,0.0001865292059638,0.0159194900240201,nm0254786
22,159,nm0150906,Gordon Chan,"director,producer,writer",0.0001632849724289,7.13015143306019e-06,0.0620233761256945,0.0014525483329345,0.0159115848956227,nm0150906
23,218,nm0150802,Benny Chan,"director,producer",5.8889662187480005e-05,1.1189958733371547e-05,0.0621957167560856,0.0011761886296282,0.0158604962516586,nm0150802
24,53,nm0788411,Run Run Shaw,producer,0.0001552545639488,3.031209660266e-05,0.0604733710803897,0.0027279051136786,0.0158467107136549,nm0788411
25,5063,nm0742851,Alison R. Rosenzweig,producer,2.409122544033e-05,1.3746646210891569e-05,0.0631325481959342,6.557298226128e-05,0.0158089897624616,nm0742851
26,998,nm0790019,Vee King Shaw,producer,2.409122544033e-05,8.168522649922e-05,0.0626489701426986,0.0004060380558268,0.0157901961626162,nm0790019
27,225,nm0151653,Cheh Chang,director,4.818245088066e-05,7.486315846984e-05,0.0617988501105098,0.0011600576667203,0.0157704883466451,nm0151653
28,3577,nm0597857,Paul Mones,"writer,producer,director",1.6060816960220003e-05,1.2877833495661196e-05,0.0628684544707551,0.0001170888002531,0.015753620480366,nm0597857
29,2966,nm0171718,Michael Colleary,writer,4.015204240055001e-05,1.6059156648283998e-05,0.0627976212683086,0.0001480482556241,0.0157504701807454,nm0171718
30,5127,nm0069893,Tarak Ben Ammar,producer,2.409122544033e-05,3.4554307571700003e-05,0.0627372344390607,6.385654240032e-05,0.0157149341286182,nm0069893
31,8604,nm0345359,John Guare,writer,1.6060816960220003e-05,1.9594459633213477e-05,0.062724142556902,1.481867545768944e-05,0.0156936541272382,nm0345359
32,1455,nm0546672,Antonio Margheriti,director,3.2121633920440005e-05,6.199873593978001e-05,0.0620316047053273,0.0003029921197181,0.0156071792987264,nm0546672
33,667,nm0938944,Barry Wong,writer,9.368809893463e-05,6.927111576849207e-06,0.061674764218348,0.0005614136656797,0.0155841982736348,nm0938944
34,1485,nm0955974,Stuart Zicherman,writer,2.676802826703e-05,8.500687650798753e-06,0.0619859179825595,0.0002972040188627,0.015579597679335,nm0955974
35,640,nm0004214,Bey Logan,writer,5.085925370737e-05,5.323471700282757e-06,0.061616516582473,0.0005740146994891,0.0155616785018424,nm0004214
36,1267,nm0330140,Dennie Gordon,director,3.2121633920440005e-05,3.16631287497e-05,0.0617417267612039,0.0003372735215653,0.0155356962613598,nm0330140
37,183,nm0393250,Kuang Ni,writer,9.101129610792e-05,9.011560900183578e-06,0.0607176867803653,0.0013093936234275,0.0155317758152002,nm0393250
38,539,nm2260417,Raymond Pak-Ming Wong,"producer,writer",5.8889662187480005e-05,2.674472602548e-05,0.061367166138029,0.0006452110607204,0.0155245028967406,nm2260417
39,1312,nm0161152,Oxide Chun Pang,"director,writer",5.085925370737e-05,6.305774272008967e-06,0.061660304924062,0.0003253085218884,0.0155106946184824,nm0161152
40,1681,nm0659380,Danny Pang,"producer,director,writer",4.550564805396e-05,6.294570922717066e-06,0.0616539811145215,0.0002680674098871,0.0154934621858463,nm0659380
41,5677,nm0909638,Fran Walsh,writer,4.282884522726e-05,0.000106588649322,0.0617041555470834,5.498697256308001e-05,0.0154771400035489,nm0909638
42,6332,nm0101991,Philippa Boyens,writer,3.7475239573850005e-05,0.0001062996512863,0.0617032507808032,4.094972107748e-05,0.0154719938481852,nm0101991
43,8387,nm0396449,Don Houghton,writer,1.6060816960220003e-05,8.123766969416e-05,0.0617299525447597,1.6852847417169172e-05,0.0154610259697078,nm0396449
44,1070,nm0844036,Roy Szeto,writer,4.550564805396e-05,2.649454396782e-05,0.0613126243015436,0.0003838173795725,0.0154421104682845,nm0844036
45,4048,nm0577332,Jordan Melamed,"director,writer",2.141442261363e-05,1.1150858904202752e-05,0.0615466744670737,9.7063427374e-05,0.0154190757939913,nm0577332
46,480,nm0150916,Hing-Ka Chan,"director,writer",8.565769045452e-05,5.040693091796669e-06,0.0608850402586974,0.0006862527688663,0.0154154978527775,nm0150916
47,279,nm1030706,Jae-young Kwak,"writer,director",4.282884522726e-05,2.7489579769840103e-06,0.0605264293419633,0.0010095527834244,0.0153953899821479,nm1030706
48,340,nm0151066,Peter Ho-Sun Chan,"producer,director,writer",9.368809893463e-05,5.30290738093758e-06,0.0605503795100543,0.0008784779348184,0.015381962112797,nm0151066
49,1098,nm0867262,Stanley Tong,"director,writer",3.2121633920440005e-05,2.288247726768e-05,0.0606022638900889,0.0003765102300169,0.0152584445578235,nm0867262
50,8783,nm0093927,Edward Bond,writer,2.141442261363e-05,0.0001468305704329,0.0608441051444434,1.3810235688781298e-05,0.0152565400932947,nm0093927
51,1964,nm0950701,Alan Yuen,writer,3.479843674714e-05,8.55866936603754e-06,0.0606883522379019,0.0002294712321232,0.0152402951440345,nm0950701
52,118,nm0939147,Jing Wong,"director,writer,producer",0.0001632849724289,2.072303890147054e-06,0.058958444251408,0.0017431401095646,0.0152167354093229,nm0939147
53,331,nm0465067,William Kong,producer,9.101129610792e-05,3.5195916948807456e-06,0.0598238593149136,0.000897486846489,0.0152039692623013,nm0465067
54,2738,nm1022277,Cheuk-Hon Szeto,writer,5.621285936077e-05,5.316968555620362e-06,0.060435591236473,0.0001634358907706,0.01516513923879,nm1022277
55,6406,nm0651614,Barrie M. Osborne,producer,2.944483109374e-05,1.5085165953167312e-05,0.0604655506861124,3.984015710466852e-05,0.015137480210066,nm0651614
56,4384,nm0352493,Pat Hackett,writer,2.141442261363e-05,3.8509945058320006e-05,0.0602961721151159,8.554319866348001e-05,0.0151104099203628,nm0352493
57,808,nm0848826,Tan Cheung,writer,2.944483109374e-05,3.657495784335205e-06,0.059903911171216,0.0004801727962342,0.015104296573582,nm0848826
58,630,nm0387337,Leonard Ho,"producer,director",8.565769045452e-05,4.784436412436888e-06,0.0597427488393883,0.0005794288909716,0.0151031549643067,nm0387337
59,289,nm0955443,Yimou Zhang,director,9.636490176133e-05,1.3265677355424552e-05,0.0592990812242827,0.0009842571236732,0.0150982422317681,nm0955443
60,2310,nm0526824,Guanzhong Luo,writer,3.479843674714e-05,7.352499742477251e-06,0.0599568286896866,0.0001957846412213,0.0150486910668493,nm0526824
61,4008,nm0474308,Linda Kuk,producer,2.944483109374e-05,5.155440137942859e-06,0.0600569442759585,9.8986473044e-05,0.0150476327550585,nm0474308
62,1265,nm0791949,John Sheppard,writer,2.944483109374e-05,1.8592224916752863e-05,0.0597953818827708,0.0003377308519038,0.0150452874476713,nm0791949
63,398,nm0359584,Marc Handler,writer,4.818245088066e-05,0.0001382705899291,0.0591099998595327,0.0007943157411795,0.0150226921603805,nm0359584
64,472,nm0453518,Jee-woon Kim,"director,writer",4.282884522726e-05,5.952630447205174e-06,0.0592118871229869,0.0006982375992141,0.0149897265494688,nm0453518
65,9436,nm0504935,Yiu-Ming Leung,writer,2.409122544033e-05,4.323618063807375e-06,0.059847682166298,9.421641577378794e-06,0.0149713796628448,nm0504935
66,8645,nm0490622,Tai-Mok Lau,writer,1.873761978692e-05,3.632522439222592e-06,0.0598251350582883,1.4467505026222658e-05,0.0149654931763851,nm0490622
67,3025,nm0401203,Raman Hui,director,3.479843674714e-05,6.774866464952918e-06,0.0595748596668813,0.0001444203665547,0.014940213334162,nm0401203
68,7619,nm0849283,Elsa Tang,writer,2.676802826703e-05,3.763453260300252e-06,0.0597020642689933,2.502084550465369e-05,0.0149394041490063,nm0849283
69,4737,nm0390844,Todd Holland,director,2.409122544033e-05,7.960882679379217e-06,0.0596373376416317,7.57465640564e-05,0.0149362840784519,nm0390844
70,598,nm0490487,Andrew Lau,"director,producer",6.692007066759e-05,2.2637318698114274e-06,0.0590523501799734,0.0006012532011541,0.0149306967959162,nm0490487
71,10832,nm2833612,Terri Tatchell,writer,1.070721130681e-05,8.639922426882693e-06,0.0595154583769411,2.7122600597490104e-06,0.0148843794426836,nm2833612
72,10831,nm0088955,Neill Blomkamp,director,1.070721130681e-05,8.639922426882693e-06,0.0595154583769411,2.7122600597490104e-06,0.0148843794426836,nm0088955
73,3952,nm0398985,Feng Huang,"producer,director",2.141442261363e-05,5.1753012908308805e-06,0.0591889839090806,0.0001012766352769,0.0148292125670655,nm0398985
74,5367,nm0334337,Tracie Graham-Rice,producer,2.141442261363e-05,5.163306119333829e-06,0.0591773308957952,5.707138680792001e-05,0.014815245002834,nm0334337
75,318,nm0473325,Lung Ku,"writer,director",8.030408480111e-05,2.381371538253328e-06,0.0578512510310695,0.0009197207719372,0.0147134143148365,nm0473325
76,8249,nm0866058,J.R.R. Tolkien,writer,3.479843674714e-05,1.4471290087819105e-05,0.0587575749113351,1.8221286312177977e-05,0.0147062664811205,nm0866058
77,1011,nm0530865,Joe Ma,"writer,producer,director",5.085925370737e-05,1.9034287445707729e-06,0.058336452484924,0.000403048046542,0.0146980658034795,nm0530865
78,1454,nm0917688,Weibang Ma-Xu,"writer,director",2.409122544033e-05,2.500872535166e-05,0.0584389342924793,0.0003032316389704,0.0146978164705604,nm0917688
79,231,nm0284592,Mona Fong,producer,0.0001204561272016,4.097755209999566e-06,0.057486526915432,0.0011424050992924,0.014688371474284,nm0284592
80,966,nm0463674,Vincent Kok,"writer,director",7.762728197440001e-05,2.271275689095224e-06,0.0581976848714508,0.000419587813982,0.014674292810774,nm0463674
81,2471,nm0151113,Susan Chan,writer,4.015204240055001e-05,3.619311157104007e-06,0.0583603192544257,0.0001824632244851,0.0146466384581171,nm0151113
82,1779,nm0161045,Bo-Chu Chui,producer,5.085925370737e-05,1.8152946140530424e-06,0.0582472264708528,0.0002546840077306,0.0146386462567262,nm0161045
83,1004,nm1063158,Cheng'en Wu,writer,2.944483109374e-05,1.5822322061059593e-05,0.0580667862563819,0.0004041780981671,0.0146290578769259,nm1063158
84,5896,nm0490621,Tin-Chi Lau,writer,2.409122544033e-05,3.3992866562155158e-06,0.0583736769826187,4.947874177608e-05,0.0146126615591228,nm0490621
85,7240,nm0795511,Kei Shu,"writer,producer",1.338401413351e-05,3.297097578766009e-06,0.0583174539382054,2.8516432594282457e-05,0.014590662870628,nm0795511
86,1617,nm0628838,See-Yuen Ng,"director,writer,producer",8.298088762781001e-05,2.018925966705002e-06,0.0579943633243982,0.000276066108832,0.0145888573117061,nm0628838
87,733,nm0311508,Jeffrey Lau,"producer,director,writer",8.833449328122e-05,2.166298603191896e-06,0.0576610030145245,0.0005186412587816,0.0145675362662976,nm0311508
88,3547,nm1030519,Ho-sik Kim,writer,1.6060816960220003e-05,2.037770524036064e-06,0.0580019572438698,0.0001181280180228,0.0145345459623442,nm1030519
89,2211,nm0943138,Wu Ma,"director,producer",4.550564805396e-05,4.240929739822073e-06,0.0578198531179796,0.000205505627194,0.0145187763307418,nm0943138
90,296,nm0789956,Runme Shaw,producer,0.0001311633385084,6.274144932845257e-06,0.0568324239641294,0.0009679420080055,0.014484450863894,nm0789956
91,1982,nm0939182,Kar-Wai Wong,"director,writer,producer",3.479843674714e-05,3.4545791357263305e-06,0.057606538077181,0.0002286839779315,0.0144683687677488,nm0939182
92,1341,nm0159507,Stephen Chow,"producer,writer,director",3.2121633920440005e-05,1.5322207296493048e-06,0.0574743570482264,0.0003201055679208,0.0144570291176993,nm0159507
93,4479,nm0876602,Barbie Tung,producer,3.2121633920440005e-05,3.612705049278548e-06,0.0576732520609337,8.533756478572001e-05,0.0144485809911722,nm0876602
94,768,nm0874676,Eric Tsang,"writer,producer,director",5.621285936077e-05,2.862618423957628e-06,0.0572001413658112,0.0004973983016582,0.0144391537863135,nm0874676
95,2549,nm0159443,Chris Chow,writer,3.7475239573850005e-05,1.917273302851569e-06,0.0574386623443098,0.0001760617330826,0.0144135291475672,nm0159443
96,2909,nm0155598,Jingle Ma,"director,writer",5.353605653407e-05,1.994616450753575e-06,0.0574312151981657,0.0001516397565705,0.0144095964069302,nm0155598
97,1718,nm0849282,Edward Tang,writer,7.762728197440001e-05,2.5202257281021253e-06,0.0572772189631,0.0002623517241151,0.0144049295487294,nm0849282
98,3102,nm0849281,Disheng Tang,writer,1.070721130681e-05,2.8486670346816764e-06,0.0574269045750741,0.0001425618325735,0.0143957555714972,nm0849281
99,6142,nm0672543,Clare Peploe,writer,2.409122544033e-05,2.929215270628e-05,0.0574712172737329,4.445033251448e-05,0.0143922627460985,nm0672543
100,3385,nm0790925,Dean Shek,producer,2.409122544033e-05,2.079632162589476e-06,0.0574034034716775,0.000127176019333,0.0143891875871533,nm0790925
101,11795,nm0000774,Michelangelo Antonioni,director,1.873761978692e-05,3.288919833894e-05,0.0574128016044641,2.2706294617541053e-07,0.014366163871384,nm0000774
102,9021,nm0995906,Milo Addica,writer,2.141442261363e-05,4.632211330361505e-06,0.0574061442758921,1.218707810954386e-05,0.0143610944969864,nm0995906
103,2312,nm0232504,Tung-Shing Yee,"director,producer",5.8889662187480005e-05,1.9921071817334234e-06,0.0571744949117539,0.0001957301647014,0.0143577767114561,nm0232504
104,4623,nm0955402,Shankun Zhang,producer,1.070721130681e-05,2.417632135802e-05,0.0572211419480289,8.000917559928e-05,0.0143340086640732,nm0955402
105,4160,nm0682177,Jean-Louis Piel,producer,3.7475239573850005e-05,4.427807468775443e-06,0.0571694460482967,9.24512348076e-05,0.0143259500825367,nm0682177
106,2547,nm0659388,Jacky Yee Wah Pang,"producer,director",2.409122544033e-05,3.351407257405713e-06,0.0570976933514246,0.0001762397380811,0.0143253439305508,nm0659388
107,3897,nm0950699,Kai-Chi Yuen,writer,5.353605653407e-05,1.773792860451734e-06,0.057122107820846,0.0001039500183814,0.0143203419221555,nm0950699
108,895,nm0950728,James Yuen,"writer,director",7.495047914770001e-05,1.651387863471545e-06,0.0567553898131351,0.0004450138095142,0.0143192513724151,nm0950728
109,6153,nm0401195,Koan Hui,writer,2.676802826703e-05,1.1535551995382508e-06,0.0571993638624964,4.426130987536e-05,0.0143178866889595,nm0401195
110,5325,nm1644613,Chi-long To,writer,2.409122544033e-05,1.2514270134253952e-06,0.0571713878133278,5.807239348156001e-05,0.0143137007148158,nm1644613
111,975,nm0159052,John Chong,"producer,writer",7.2273676321e-05,1.2117927295898138e-06,0.0567079703260496,0.0004161426703235,0.0142993996163559,nm0159052
112,8635,nm0864782,Raymond To,writer,2.409122544033e-05,2.201159330783363e-06,0.0570806543501261,1.4534732100359138e-05,0.0142803703667494,nm0864782
113,1006,nm0793016,Nansun Shi,producer,3.479843674714e-05,8.521976797135038e-07,0.056613749495493,0.0004037837605292,0.0142632959726122,nm0793016
114,11049,nm0192253,Carolynne Cunningham,producer,2.409122544033e-05,1.0714342205957132e-05,0.0568301214093751,1.960020653375849e-06,0.0142167217494186,nm0192253
115,4707,nm1113644,Sap Sam Chan,writer,8.030408480111355e-06,7.702388782393284e-07,0.0567684057873258,7.650629039060001e-05,0.0142134281812687,nm1113644
116,2096,nm0151125,Teddy Chan,"writer,director",5.353605653407e-05,1.5693186116371393e-06,0.0565741711704444,0.0002171001467024,0.0142115941730731,nm0151125
117,5324,nm0442983,Kee-To Lam,writer,1.6060816960220003e-05,1.9142736596050177e-06,0.0567412321508029,5.808677289088e-05,0.0142043235035784,nm0442983
118,707,nm0149222,Louis Cha,writer,5.085925370737e-05,3.383712103711145e-06,0.0561765353731552,0.0005327332466808,0.0141908778964118,nm0149222
119,825,nm0151690,Eileen Chang,writer,2.409122544033e-05,1.6665584148361678e-06,0.0562557651431092,0.0004741061141241,0.0141889072602721,nm0151690
120,10681,nm0335269,Barra Grant,"director,writer",1.070721130681e-05,5.015542446477248e-06,0.056708734527764,3.3149964758201384e-06,0.0141819430694983,nm0335269
121,8039,nm0678992,Aimée Peyronnet,producer,2.409122544033e-05,9.433788120290362e-06,0.0566305108467459,2.0613631420561477e-05,0.0141711623729317,nm0678992
122,1687,nm0161159,Tin-Nam Chun,writer,5.353605653407e-05,1.0973898281925378e-06,0.0563623822184124,0.0002666946968461,0.0141709275904052,nm0161159
123,763,nm0482585,Lam Chua,"producer,writer",8.565769045452e-05,1.916772218516738e-06,0.0560586683718327,0.000499947791932,0.0141615476566094,nm0482585
124,3510,nm0401176,Ann Hui,"writer,director,producer",4.550564805396e-05,9.077196558821056e-07,0.0563401212997549,0.0001205747466905,0.0141267773535388,nm0401176
125,1360,nm0399003,Jianxin Huang,"director,producer,writer",3.479843674714e-05,8.59556878181711e-07,0.0561192238447689,0.0003173242375494,0.0141180515189859,nm0399003
126,210,nm0648505,On Szeto,writer,7.495047914770001e-05,1.9811441676995355e-06,0.0551918158567774,0.0012028261538915,0.0141178934084961,nm0648505
127,4246,nm1040327,Yuet-Jan Hui,"producer,writer",5.085925370737e-05,1.5688701367251549e-06,0.0563288089310095,8.911192727436e-05,0.0141175872455319,nm1040327
128,6375,nm0156451,Chi-Sing Cheung,writer,3.2121633920440005e-05,9.733653501660733e-07,0.0563888163051998,4.030855751252e-05,0.0141155549654957,nm0156451
129,2823,nm0599779,Florence Montgomery,writer,1.6060816960220003e-05,4.638033441007855e-06,0.0562681767431287,0.0001566866766614,0.0141113905675478,nm0599779
